X,Y,OBJECTID,Id,CaseNumber,OccurredDate,OccurredMonth,OccurredYear,DateOfDeath,DateOfDeathMonth,DateOfDeathYear,DateDifference,CaseStatus,Address,Latitude,Longitude,Section,Beat,WeaponCategory,VictimCount,ArresteeCount
-77.586293769233293,43.176028580245799,366,532,12-215477,2012-07-11T04:00:00.000Z,7,2012,2012-07-11T04:00:00.000Z,7,2012,0,CLOSED,"1 RENWOOD ST, ROCHESTER, NY, 14621",43.17602,-77.586291,Clinton,267,Firearm,1,1
-77.5854787697304,43.183729582165441,365,533,12-217513,2012-07-13T04:00:00.000Z,7,2012,2012-07-13T04:00:00.000Z,7,2012,0,CLOSED,"25 DELAMAINE DR, ROCHESTER, NY, 14621",43.183721,-77.585476,Clinton,237,Firearm,1,1
-77.637990787081563,43.19108458088278,364,534,12-251467,2012-08-10T04:00:00.000Z,8,2012,2012-08-10T04:00:00.000Z,8,2012,0,CLOSED,"142 ELECTRIC AVE, ROCHESTER, NY, 14613",43.191076,-77.637988,Lake,231,Firearm,1,1
-77.580878765968905,43.16756757934106,363,535,12-265216,2012-08-22T04:00:00.000Z,8,2012,2012-08-22T04:00:00.000Z,8,2012,0,CLOSED,"735 GOODMAN ST NORTH, ROCHESTER, NY, 14609",43.167559,-77.580876,Goodman,215,Firearm,1,2
-77.637212783732267,43.164210575647388,362,536,12-267879,2012-08-25T04:00:00.000Z,8,2012,2012-08-25T04:00:00.000Z,8,2012,0,CLOSED,"377 WHITNEY ST, ROCHESTER, NY, 14606",43.164202,-77.63721,Lake,291,Firearm,1,3
-77.59196477095648,43.177260580483875,361,537,12-276285,2012-09-01T04:00:00.000Z,9,2012,2012-09-01T04:00:00.000Z,9,2012,0,CLOSED,"495 BERNARD ST, ROCHESTER, NY, 14621",43.177252,-77.591962,Clinton,257,Firearm,1,
-77.61626677800291,43.176488579334759,360,538,12-294759,2012-09-18T04:00:00.000Z,9,2012,2012-09-18T04:00:00.000Z,9,2012,0,CLOSED,"56 FLOWER ST, ROCHESTER, NY, 14621",43.17648,-77.616264,Clinton,247,Firearm,1,1
-77.60882277437527,43.162734576780309,359,540,12-307756,2012-09-29T04:00:00.000Z,9,2012,2012-09-29T04:00:00.000Z,9,2012,0,OPEN,"277 CLINTON AVE N, ROCHESTER, NY, 14605",43.162726,-77.60882,Clinton,287,Firearm,1,
-77.606153772881569,43.146778574481125,358,541,12-315064,2012-10-06T04:00:00.000Z,10,2012,2012-10-06T04:00:00.000Z,10,2012,0,CLOSED,"40 VETERANS PL, ROCHESTER, NY, 14620",43.14677,-77.606151,Central,229,Firearm,1,1
-77.657389788676468,43.146513572300364,357,542,12-315594,2012-10-07T04:00:00.000Z,10,2012,2012-10-07T04:00:00.000Z,10,2012,0,CLOSED,"49 COPLEY ST, ROCHESTER, NY, 14611",43.146505,-77.657387,Genesee,203,Firearm,1,1
-77.570137762829688,43.160536577984907,356,543,12-325367,2012-10-17T04:00:00.000Z,10,2012,2012-10-17T04:00:00.000Z,10,2012,0,OPEN,"9 QUINCY ST, ROCHESTER, NY, 14609",43.160528,-77.570135,Goodman,225,Firearm,1,
-77.570137762829688,43.160536577984907,355,544,12-325433,2012-10-17T04:00:00.000Z,10,2012,2012-10-17T04:00:00.000Z,10,2012,0,CLOSED,"9 QUINCY ST, ROCHESTER, NY, 14609",43.160528,-77.570135,Goodman,225,Firearm,1,1
-77.59626477162621,43.171983579232453,354,545,12-341157,2012-10-31T04:00:00.000Z,10,2012,2012-10-31T04:00:00.000Z,10,2012,0,CLOSED,"25 LINCOLN ST, ROCHESTER, NY, 14605",43.171975,-77.596262,Clinton,277,Firearm,1,1
-77.646340785202867,43.135190570697198,353,546,12-350684,2012-11-11T05:00:00.000Z,11,2012,2012-11-11T05:00:00.000Z,11,2012,0,CLOSED,"486 SAWYER ST, ROCHESTER, NY, 14619",43.135182,-77.646338,Genesee,243,Knife/Cutting Instrument,1,1
-77.627405779609958,43.148002573651681,352,547,12-366116,2012-11-27T05:00:00.000Z,11,2012,2012-11-27T05:00:00.000Z,11,2012,0,OPEN,"444 TREMONT ST, ROCHESTER, NY, 14608",43.147994,-77.627403,Genesee,213,Firearm,1,
-77.590633770795719,43.181482580860099,351,548,13-013078,2013-01-14T05:00:00.000Z,1,2013,2013-01-14T05:00:00.000Z,1,2013,0,OPEN,"299 ROYCROFT DR, ROCHESTER, NY, 14621",43.181474,-77.590631,Clinton,237,Firearm,1,
-77.611156775812191,43.159178576256267,310,553,13-026595,2013-01-29T05:00:00.000Z,1,2013,2013-03-05T05:00:00.000Z,3,2013,35,CLOSED,"125 ST PAUL ST, ROCHESTER, NY, 14604",43.15917,-77.611154,Central,219,Knife/Cutting Instrument,1,1
-77.622661778334944,43.142975573054933,350,549,13-027050,2013-01-29T05:00:00.000Z,1,2013,2013-01-29T05:00:00.000Z,1,2013,0,OPEN,"52 BARTLETT ST, ROCHESTER, NY, 14608",43.142967,-77.622659,Genesee,233,Firearm,1,
-77.53834675304708,43.165803580631149,2,550,13-034552,2013-02-06T05:00:00.000Z,2,2013,2013-02-06T05:00:00.000Z,2,2013,0,CLOSED,"225 TRYON PARK, ROCHESTER, NY, 14609",43.165795,-77.538344,Goodman,235,Firearm,1,2
-77.635093785130778,43.177641578812974,312,551,13-040533,2013-02-13T05:00:00.000Z,2,2013,2013-02-13T05:00:00.000Z,2,2013,0,CLOSED,"41 TACOMA ST, ROCHESTER, NY, 14613",43.177633,-77.635091,Lake,251,Other,1,1
-77.587184768845276,43.166773578355055,311,552,13-051929,2013-02-25T05:00:00.000Z,2,2013,2013-02-25T05:00:00.000Z,2,2013,0,CLOSED,"17 SECOND ST, ROCHESTER, NY, 14605",43.166765,-77.587182,Clinton,297,Firearm,1,1
-77.612693776619309,43.172263578397917,309,554,13-060105,2013-03-06T05:00:00.000Z,3,2013,2013-03-06T05:00:00.000Z,3,2013,0,CLOSED,"759 CLINTON AVE NORTH, ROCHESTER, NY, 14605",43.172255,-77.612691,Clinton,277,Knife/Cutting Instrument,1,2
-77.653145787709164,43.145229572135442,308,555,13-076840,2013-03-23T04:00:00.000Z,3,2013,2013-03-23T04:00:00.000Z,3,2013,0,CLOSED,"228 DEPEW ST, ROCHESTER, NY, 14611",43.145221,-77.653143,Genesee,203,Firearm,1,1
-77.602502775022813,43.193240582854337,307,556,13-087630,2013-04-04T04:00:00.000Z,4,2013,2013-04-04T04:00:00.000Z,4,2013,0,CLOSED,"501 SENECA MANOR DR, ROCHESTER, NY, 14621",43.193232,-77.6025,Clinton,207,Knife/Cutting Instrument,1,1
-77.574515770418074,43.241365592818035,306,557,13-105959,2013-04-23T04:00:00.000Z,4,2013,2013-04-23T04:00:00.000Z,4,2013,0,CLOSED,"1502 LAKE SHORE BLVD, ROCHESTER, NY, 14617",43.241357,-77.574513,Goodman,205,Knife/Cutting Instrument,1,1
-77.637337783688437,43.15194857400477,305,558,13-129252,2013-05-14T04:00:00.000Z,5,2013,2013-05-14T04:00:00.000Z,5,2013,0,OPEN,"90 YORK ST, ROCHESTER, NY, 14611",43.15194,-77.637335,Genesee,213,Firearm,1,
-77.639111785655174,43.179625578878216,304,559,13-146213,2013-05-30T04:00:00.000Z,5,2013,2013-05-30T04:00:00.000Z,5,2013,0,CLOSED,"780 DEWEY AVE, ROCHESTER, NY, 14613",43.179617,-77.639109,Lake,251,Knife/Cutting Instrument,1,1
-77.605138775732428,43.18329358079864,303,560,13-160688,2013-06-12T04:00:00.000Z,6,2013,2013-06-12T04:00:00.000Z,6,2013,0,CLOSED,"104 WEYL ST, ROCHESTER, NY, 14621",43.183285,-77.605136,Clinton,227,Firearm,1,2
-77.605980773638905,43.162204576842583,302,561,13-173994,2013-06-24T04:00:00.000Z,6,2013,2013-06-24T04:00:00.000Z,6,2013,0,CLOSED,"395 CENTRAL AVE, ROCHESTER, NY, 14605",43.162196,-77.605978,Clinton,287,Firearm,2,1
-77.643780786516004,43.172509577565847,301,562,13-179867,2013-06-29T04:00:00.000Z,6,2013,2013-06-29T04:00:00.000Z,6,2013,0,CLOSED,"144 MICHIGAN ST, ROCHESTER, NY, 14606",43.172501,-77.643778,Lake,261,Firearm,1,2
-77.632118782454086,43.16664257651064,298,565,13-193097,2013-07-10T04:00:00.000Z,7,2013,2013-08-01T04:00:00.000Z,8,2013,22,CLOSED,"102 PARKWAY, ROCHESTER, NY, 14608",43.166634,-77.632116,Lake,271,Knife/Cutting Instrument,1,1
-77.608902776697064,43.176598579288004,300,563,13-195509,2013-07-12T04:00:00.000Z,7,2013,2013-07-13T04:00:00.000Z,7,2013,1,OPEN,"19 BOSTON ST, ROCHESTER, NY, 14621",43.17659,-77.6089,Clinton,247,Firearm,1,
-77.643622787192854,43.177724577889066,299,564,13-196903,2013-07-14T04:00:00.000Z,7,2013,2013-07-14T04:00:00.000Z,7,2013,0,OPEN,"56 LINNET ST, ROCHESTER, NY, 14613",43.177716,-77.64362,Lake,241,Firearm,1,
-77.587210769115586,43.177296581019881,297,566,13-220649,2013-08-03T04:00:00.000Z,8,2013,2013-08-03T04:00:00.000Z,8,2013,0,CLOSED,"99 FERNWOOD AVE, ROCHESTER, NY, 14621",43.177288,-77.587208,Clinton,267,Firearm,1,1
-77.62688178086772,43.165181576379055,296,567,13-237203,2013-08-18T04:00:00.000Z,8,2013,2013-08-18T04:00:00.000Z,8,2013,0,CLOSED,"719 PLYMOUTH AVE NORTH, ROCHESTER, NY, 14608",43.165173,-77.626879,Lake,271,Firearm,1,1
-77.624998777759657,43.136133571315035,295,568,13-245167,2013-08-25T04:00:00.000Z,8,2013,2013-08-25T04:00:00.000Z,8,2013,0,CLOSED,"10 ELBA ST, ROCHESTER, NY, 14608",43.136125,-77.624996,Genesee,253,Firearm,1,1
-77.650764787317371,43.147019572132663,294,569,13-245375,2013-08-24T04:00:00.000Z,8,2013,2013-08-26T04:00:00.000Z,8,2013,2,OPEN,"140 GARDINER AVE, ROCHESTER, NY, 14611",43.147011,-77.650762,Genesee,203,Firearm,1,
-77.620076780302924,43.189742581811736,293,570,13-250423,2013-08-29T04:00:00.000Z,8,2013,2013-08-29T04:00:00.000Z,8,2013,0,CLOSED,"1835 ST PAUL ST, ROCHESTER, NY, 14621",43.189734,-77.620074,Clinton,207,Knife/Cutting Instrument,1,1
-77.636284782660638,43.14603657261079,292,571,13-253925,2013-09-01T04:00:00.000Z,9,2013,2013-09-01T04:00:00.000Z,9,2013,0,CLOSED,"211 GENESEE ST, ROCHESTER, NY, 14611",43.146028,-77.636282,Genesee,223,Firearm,1,1
-77.557037757143348,43.144077575631094,290,573,13-255989,2013-09-03T04:00:00.000Z,9,2013,2013-09-05T04:00:00.000Z,9,2013,2,CLOSED,"32 HARTSEN ST, ROCHESTER, NY, 14610",43.144069,-77.557035,Goodman,255,Physical,1,1
-77.636506786933239,43.196389582321082,291,572,13-256735,2013-09-04T04:00:00.000Z,9,2013,2013-09-04T04:00:00.000Z,9,2013,0,CLOSED,"274 PULLMAN AVE, ROCHESTER, NY, 14615",43.196381,-77.636504,Lake,211,Firearm,1,1
-77.629424781818287,43.16453357666451,289,574,13-258151,2013-09-05T04:00:00.000Z,9,2013,2013-09-05T04:00:00.000Z,9,2013,0,CLOSED,"185 LYELL AVE, ROCHESTER, NY, 14608",43.164525,-77.629422,Lake,271,Firearm,1,1
-77.606290776093502,43.179287579925735,288,575,13-273356,2013-09-20T04:00:00.000Z,9,2013,2013-09-20T04:00:00.000Z,9,2013,0,CLOSED,"54 BERLIN ST, ROCHESTER, NY, 14621",43.179279,-77.606288,Clinton,257,Knife/Cutting Instrument,1,1
-77.6403137850549,43.168194576776948,287,576,13-283805,2013-09-30T04:00:00.000Z,9,2013,2013-09-30T04:00:00.000Z,9,2013,0,CLOSED,"20 ORLANDO ST, ROCHESTER, NY, 14606",43.168186,-77.640311,Lake,261,Blunt Object,1,2
-77.643316787097433,43.172870577047043,286,577,13-293582,2013-10-09T04:00:00.000Z,10,2013,2013-10-09T04:00:00.000Z,10,2013,0,CLOSED,"185 SANTEE ST, ROCHESTER, NY, 14606",43.172862,-77.643314,Lake,261,Firearm,1,3
-77.631643781022063,43.14899357395327,285,578,13-303827,2013-10-19T04:00:00.000Z,10,2013,2013-10-19T04:00:00.000Z,10,2013,0,OPEN,"119 CLIFTON ST, ROCHESTER, NY, 14611",43.148985,-77.631641,Genesee,213,Blunt Object,1,
-77.556065757390968,43.160486578989747,277,586,13-310966,2013-10-28T04:00:00.000Z,10,2013,2013-12-20T05:00:00.000Z,12,2013,53,CLOSED,"2052 MAIN ST EAST, ROCHESTER, NY, 14609",43.160478,-77.556063,Goodman,235,Blunt Object,1,1
-77.620263778124098,43.149039573946546,283,580,13-321239,2013-11-06T05:00:00.000Z,11,2013,2013-11-06T05:00:00.000Z,11,2013,0,CLOSED,"154 ADAMS ST, ROCHESTER, NY, 14608",43.149031,-77.620261,Central,209,Firearm,1,2
-77.569927763340303,43.167229579443386,282,581,13-325848,2013-11-12T05:00:00.000Z,11,2013,2013-11-12T05:00:00.000Z,11,2013,0,CLOSED,"227 HAZELWOOD TER, ROCHESTER, NY, 14609",43.167221,-77.569925,Goodman,215,Firearm,1,1
-77.641262784512577,43.155020574595795,281,582,13-339515,2013-11-27T05:00:00.000Z,11,2013,2013-11-27T05:00:00.000Z,11,2013,0,CLOSED,"219 COLVIN ST, ROCHESTER, NY, 14611",43.155012,-77.64126,Genesee,203,Firearm,1,2
-77.635767781528884,43.140692572305539,280,583,13-343251,2013-12-02T05:00:00.000Z,12,2013,2013-12-02T05:00:00.000Z,12,2013,0,CLOSED,"480 GENESEE ST, ROCHESTER, NY, 14611",43.140684,-77.635765,Genesee,253,Firearm,1,1
-77.634250782418505,43.159506575794573,278,585,13-357002,2013-12-19T05:00:00.000Z,12,2013,2013-12-19T05:00:00.000Z,12,2013,0,CLOSED,"526 JAY ST, ROCHESTER, NY, 14611",43.159498,-77.634248,Lake,291,Firearm,1,1
-77.583174767439786,43.164844578485187,279,584,13-357785,2013-12-19T05:00:00.000Z,12,2013,2013-12-19T05:00:00.000Z,12,2013,0,CLOSED,"31 PECK ST, ROCHESTER, NY, 14609",43.164836,-77.583172,Clinton,297,Firearm,2,2
-77.560137760479194,43.176872582083327,276,587,13-365390,2013-12-29T05:00:00.000Z,12,2013,2013-12-29T05:00:00.000Z,12,2013,0,CLOSED,"20 WOODMAN PARK, ROCHESTER, NY, 14609",43.176864,-77.560135,Goodman,205,Firearm,1,1
-77.646318786915913,43.165453575763273,275,588,14-000228,2014-01-01T05:00:00.000Z,1,2014,2014-01-01T05:00:00.000Z,1,2014,0,CLOSED,"55 LOIS ST, ROCHESTER, NY, 14606",43.165445,-77.646316,Lake,261,Firearm,1,1
-77.63633678286179,43.143519572147518,271,590,14-020276,2014-01-24T05:00:00.000Z,1,2014,2014-01-24T05:00:00.000Z,1,2014,0,OPEN,"337 GENESEE ST, ROCHESTER, NY, 14611",43.143511,-77.636334,Genesee,223,Firearm,1,
-77.595977772201053,43.185140581905657,274,591,14-020600,2014-01-25T05:00:00.000Z,1,2014,2014-01-25T05:00:00.000Z,1,2014,0,CLOSED,"1411 NORTH ST, ROCHESTER, NY, 14621",43.185132,-77.595975,Clinton,227,Knife/Cutting Instrument,1,2
-77.629811782176219,43.164478576106326,273,592,14-026145,2014-01-31T05:00:00.000Z,1,2014,2014-01-31T05:00:00.000Z,1,2014,0,CLOSED,"199 LYELL AVE, ROCHESTER, NY, 14608",43.16447,-77.629809,Lake,271,Firearm,1,1
-77.631244784711683,43.191729581377082,270,593,14-026853,2014-02-01T05:00:00.000Z,2,2014,2014-02-01T05:00:00.000Z,2,2014,0,CLOSED,"56 CLAY AVE, ROCHESTER, NY, 14613",43.191721,-77.631242,Lake,231,Firearm,1,2
-77.599869773286983,43.170992579037332,269,594,14-030739,2014-02-06T05:00:00.000Z,2,2014,2014-02-06T05:00:00.000Z,2,2014,0,CLOSED,"30 CLEVELAND ST, ROCHESTER, NY, 14605",43.170984,-77.599867,Clinton,277,Firearm,1,2
-77.657847789091136,43.142798571117318,268,595,14-044980,2014-02-24T05:00:00.000Z,2,2014,2014-02-24T05:00:00.000Z,2,2014,0,CLOSED,"809 CHILI AVE, ROCHESTER, NY, 14611",43.14279,-77.657845,Genesee,223,Firearm,3,3
-77.582237768496199,43.183444582305796,267,597,14-056960,2014-03-10T04:00:00.000Z,3,2014,2014-03-10T04:00:00.000Z,3,2014,0,CLOSED,"107 GRAFTON ST, ROCHESTER, NY, 14621",43.183436,-77.582235,Clinton,237,Firearm,1,1
-77.601198773206107,43.178715580013545,266,598,14-075676,2014-03-31T04:00:00.000Z,3,2014,2014-03-31T04:00:00.000Z,3,2014,0,CLOSED,"334 WILKINS ST, ROCHESTER, NY, 14621",43.178707,-77.601196,Clinton,257,Firearm,1,1
-77.63627878224591,43.146129573032162,265,599,14-097313,2014-04-22T04:00:00.000Z,4,2014,2014-04-22T04:00:00.000Z,4,2014,0,CLOSED,"205 GENESEE ST, ROCHESTER, NY, 14611",43.146121,-77.636276,Genesee,223,Firearm,1,2
-77.626038780309571,43.164584577026929,263,601,14-105026,2014-04-30T04:00:00.000Z,4,2014,2014-04-30T04:00:00.000Z,4,2014,0,CLOSED,"85 LYELL AVE, ROCHESTER, NY, 14608",43.164576,-77.626036,Central,209,Firearm,1,1
-77.556065757390968,43.160486578989747,264,600,14-105149,2014-04-30T04:00:00.000Z,4,2014,2014-04-30T04:00:00.000Z,4,2014,0,CLOSED,"2052 MAIN ST EAST, ROCHESTER, NY, 14609",43.160478,-77.556063,Goodman,235,Firearm,1,1
-77.651478787175577,43.145452571925695,262,602,14-108978,2014-05-04T04:00:00.000Z,5,2014,2014-05-04T04:00:00.000Z,5,2014,0,CLOSED,"556 CHILI AVE, ROCHESTER, NY, 14611",43.145444,-77.651476,Genesee,203,Firearm,1,1
-77.636166781860311,43.146189573257537,261,604,14-157590,2014-06-20T04:00:00.000Z,6,2014,2014-06-20T04:00:00.000Z,6,2014,0,CLOSED,"199 GENESEE ST, ROCHESTER, NY, 14611",43.146181,-77.636164,Genesee,223,Knife/Cutting Instrument,1,3
-77.581786767866276,43.178188580841415,260,606,14-177091,2014-07-08T04:00:00.000Z,7,2014,2014-07-08T04:00:00.000Z,7,2014,0,CLOSED,"294 FERNWOOD AVE, ROCHESTER, NY, 14609",43.17818,-77.581784,Clinton,267,Physical,1,1
-77.632274780472727,43.144602572596305,259,607,14-184084,2014-07-15T04:00:00.000Z,7,2014,2014-07-15T04:00:00.000Z,7,2014,0,CLOSED,"437 CHAMPLAIN ST, ROCHESTER, NY, 14611",43.144594,-77.632272,Genesee,233,Knife/Cutting Instrument,1,1
-77.637446785069116,43.180259579055829,258,608,14-223643,2014-08-21T04:00:00.000Z,8,2014,2014-08-30T04:00:00.000Z,8,2014,9,CLOSED,"14 STRAUB ST, ROCHESTER, NY, 14613",43.180251,-77.637444,Lake,251,Firearm,1,1
-77.59953477363085,43.182711580967421,257,609,14-237161,2014-09-02T04:00:00.000Z,9,2014,2014-09-02T04:00:00.000Z,9,2014,0,CLOSED,"955 HUDSON AVE, ROCHESTER, NY, 14621",43.182703,-77.599532,Clinton,227,Firearm,1,1
-77.623734780437658,43.165624577352929,256,611,14-259833,2014-09-28T04:00:00.000Z,9,2014,2014-09-28T04:00:00.000Z,9,2014,0,CLOSED,"48 LAKE AVE, ROCHESTER, NY, 14608",43.165616,-77.623732,Lake,271,Firearm,1,1
-77.599043770504949,43.146385574613589,253,614,14-268684,2014-10-07T04:00:00.000Z,10,2014,2014-10-07T04:00:00.000Z,10,2014,0,CLOSED,"187 PEARL ST, ROCHESTER, NY, 14607",43.146377,-77.599041,Goodman,265,Firearm,1,1
-77.567472764051445,43.186505583276173,272,589,14-269057,1994-09-23T04:00:00.000Z,9,1994,2014-01-05T05:00:00.000Z,1,2014,7044,OPEN,"111 NORTON VILLAGE LN, ROCHESTER, NY, 14609",43.186497,-77.56747,Goodman,205,Blunt Object,1,
-77.620065776526346,43.142198572631386,252,615,14-278814,2014-10-18T04:00:00.000Z,10,2014,2014-10-18T04:00:00.000Z,10,2014,0,OPEN,"699 PLYMOUTH AVE SOUTH, ROCHESTER, NY, 14608",43.14219,-77.620063,Genesee,233,Firearm,1,
-77.629079778779129,43.136284571743722,251,617,14-295657,2014-11-06T05:00:00.000Z,11,2014,2014-11-06T05:00:00.000Z,11,2014,0,CLOSED,"590 SEWARD ST, ROCHESTER, NY, 14611",43.136276,-77.629077,Genesee,253,Firearm,1,1
-77.6056337751359,43.181249580880568,250,618,14-310856,2014-11-24T05:00:00.000Z,11,2014,2014-11-24T05:00:00.000Z,11,2014,0,CLOSED,"26 LUDWIG PARK, ROCHESTER, NY, 14621",43.181241,-77.605631,Clinton,227,Firearm,1,4
-77.611156775812191,43.159178576256267,249,619,14-314584,2014-11-29T05:00:00.000Z,11,2014,2014-11-29T05:00:00.000Z,11,2014,0,CLOSED,"125 ST PAUL ST, ROCHESTER, NY, 14604",43.15917,-77.611154,Central,219,Knife/Cutting Instrument,1,1
-77.641048786712602,43.180782579202166,248,620,14-332694,2014-12-21T05:00:00.000Z,12,2014,2014-12-21T05:00:00.000Z,12,2014,0,CLOSED,"405 DRIVING PARK AVE, ROCHESTER, NY, 14613",43.180774,-77.641046,Lake,241,Firearm,1,1
-77.592724771329799,43.179444580992808,247,621,14-337233,2014-12-27T05:00:00.000Z,12,2014,2014-12-29T05:00:00.000Z,12,2014,2,OPEN,"241 HERALD ST, ROCHESTER, NY, 14621",43.179436,-77.592722,Clinton,257,Firearm,1,
-77.564804761234342,43.171065580246882,246,622,15-006189,2015-01-08T05:00:00.000Z,1,2015,2015-01-08T05:00:00.000Z,1,2015,0,CLOSED,"100 MCKINSTER ST, ROCHESTER, NY, 14609",43.171057,-77.564802,Goodman,215,Firearm,1,2
-77.650732787023699,43.137816570830147,245,623,15-006350,2015-01-09T05:00:00.000Z,1,2015,2015-01-09T05:00:00.000Z,1,2015,0,CLOSED,"360 THURSTON RD, ROCHESTER, NY, 14619",43.137808,-77.65073,Genesee,243,Firearm,1,1
-77.569822762053093,43.164045579337973,244,624,15-013434,2015-01-18T05:00:00.000Z,1,2015,2015-01-18T05:00:00.000Z,1,2015,0,CLOSED,"15 DENVER ST, ROCHESTER, NY, 14609",43.164037,-77.56982,Goodman,225,Knife/Cutting Instrument,1,1
-77.630793780535043,43.138077571966875,243,625,15-023853,2015-01-31T05:00:00.000Z,1,2015,2015-01-31T05:00:00.000Z,1,2015,0,CLOSED,"294 MAGNOLIA ST, ROCHESTER, NY, 14611",43.138069,-77.630791,Genesee,253,Blunt Object,1,1
-77.605470772187218,43.146552574516058,242,626,15-029537,2015-02-07T05:00:00.000Z,2,2015,2015-02-07T05:00:00.000Z,2,2015,0,CLOSED,"500 SOUTH AVE, ROCHESTER, NY, 14620",43.146544,-77.605468,Central,229,Physical,1,1
-77.648273785069861,43.136817570583993,240,628,15-034049,2015-02-13T05:00:00.000Z,2,2015,2015-02-13T05:00:00.000Z,2,2015,0,CLOSED,"455 POST AVE, ROCHESTER, NY, 14619",43.136809,-77.648271,Genesee,243,Firearm,1,1
-77.631042780216674,43.139448571570703,239,629,15-078776,2015-04-05T04:00:00.000Z,4,2015,2015-04-05T04:00:00.000Z,4,2015,0,CLOSED,"18 LLOYD ST, ROCHESTER, NY, 14611",43.13944,-77.63104,Genesee,253,Firearm,1,1
-77.621454780183683,43.179272579194723,238,630,15-091295,2015-04-18T04:00:00.000Z,4,2015,2015-04-21T04:00:00.000Z,4,2015,3,CLOSED,"84 HARRIS ST, ROCHESTER, NY, 14621",43.179264,-77.621452,Clinton,247,Firearm,1,1
-77.608768776102409,43.181437580012776,237,631,15-093973,2015-04-21T04:00:00.000Z,4,2015,2015-04-22T04:00:00.000Z,4,2015,1,OPEN,"74 PARDEE ST, ROCHESTER, NY, 14621",43.181429,-77.608766,Clinton,217,Firearm,1,
-77.599539773828511,43.182383581214481,236,632,15-097078,2015-04-25T04:00:00.000Z,4,2015,2015-04-25T04:00:00.000Z,4,2015,0,CLOSED,"941 HUDSON AVE, ROCHESTER, NY, 14621",43.182375,-77.599537,Clinton,227,Firearm,1,2
-77.647729785020573,43.134549570034864,235,633,15-100901,2015-04-29T04:00:00.000Z,4,2015,2015-04-29T04:00:00.000Z,4,2015,0,CLOSED,"570 POST AVE, ROCHESTER, NY, 14619",43.134541,-77.647727,Genesee,243,Firearm,1,1
-77.602152773021132,43.165870578112099,234,634,15-109665,2015-05-07T04:00:00.000Z,5,2015,2015-05-07T04:00:00.000Z,5,2015,0,CLOSED,"141 HUDSON AVE, ROCHESTER, NY, 14605",43.165862,-77.60215,Clinton,287,Blunt Object,1,1
-77.597980773566306,43.182586581443154,229,639,15-117192,2015-05-14T04:00:00.000Z,5,2015,2015-05-31T04:00:00.000Z,5,2015,17,CLOSED,"43 ERNST ST, ROCHESTER, NY, 14621",43.182578,-77.597978,Clinton,227,Firearm,1,1
-77.651765791842678,43.194132580964798,233,635,15-121344,2015-05-18T04:00:00.000Z,5,2015,2015-05-19T04:00:00.000Z,5,2015,1,CLOSED,"806 RIDGEWAY AVE, ROCHESTER, NY, 14615",43.194124,-77.651763,Lake,221,Firearm,1,2
-77.638699781824101,43.133991570981919,232,636,15-121737,2015-05-19T04:00:00.000Z,5,2015,2015-05-19T04:00:00.000Z,5,2015,0,CLOSED,"94 MONICA ST, ROCHESTER, NY, 14619",43.133983,-77.638697,Genesee,253,Other,1,1
-77.582358767472385,43.170734580041923,231,637,15-129150,2015-05-26T04:00:00.000Z,5,2015,2015-05-26T04:00:00.000Z,5,2015,0,CLOSED,"200 SIXTH ST, ROCHESTER, NY, 14605",43.170726,-77.582356,Clinton,297,Firearm,1,1
-77.587184768845276,43.166773578355055,230,638,15-132336,2015-05-29T04:00:00.000Z,5,2015,2015-05-29T04:00:00.000Z,5,2015,0,CLOSED,"17 SECOND ST, ROCHESTER, NY, 14605",43.166765,-77.587182,Clinton,297,Physical,1,1
-77.613676777612724,43.177139579487616,228,640,15-136742,2015-06-02T04:00:00.000Z,6,2015,2015-06-02T04:00:00.000Z,6,2015,0,CLOSED,"997 CLINTON AVE NORTH, ROCHESTER, NY, 14621",43.177131,-77.613674,Clinton,247,Knife/Cutting Instrument,1,2
-77.629124779897751,43.143662573136595,227,641,15-141552,2015-06-07T04:00:00.000Z,6,2015,2015-06-07T04:00:00.000Z,6,2015,0,OPEN,"561 JEFFERSON AVE, ROCHESTER, NY, 14611",43.143654,-77.629122,Genesee,233,Firearm,1,
-77.622021781594498,43.186667580460387,226,643,15-165838,2015-06-30T04:00:00.000Z,6,2015,2015-06-30T04:00:00.000Z,6,2015,0,CLOSED,"1662 ST PAUL ST, ROCHESTER, NY, 14621",43.186659,-77.622019,Clinton,207,Firearm,1,1
-77.650610785925181,43.136147570575282,225,644,15-169436,2015-07-03T04:00:00.000Z,7,2015,2015-07-03T04:00:00.000Z,7,2015,0,CLOSED,"184 FLANDERS ST, ROCHESTER, NY, 14619",43.136139,-77.650608,Genesee,243,Firearm,1,1
-77.628282782181984,43.171527577488639,223,645,15-186212,2015-07-19T04:00:00.000Z,7,2015,2015-07-19T04:00:00.000Z,7,2015,0,CLOSED,"379 LAKE AVE, ROCHESTER, NY, 14613",43.171519,-77.62828,Lake,271,Firearm,1,3
-77.633892784081965,43.178246578374427,218,651,15-187040,2015-07-20T04:00:00.000Z,7,2015,2015-09-26T04:00:00.000Z,9,2015,68,CLOSED,"15 KAY TER, ROCHESTER, NY, 14613",43.178238,-77.63389,Lake,251,Knife/Cutting Instrument,1,2
